"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"USGS-MS","USGS Mississippi Water Science Center","USGS-345057089214801","L0052  MARSHALL","Well",NA,"08030204",NA,NA,NA,NA,34.8491667,-89.3633333,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",480,"feet",10,"feet","Global Positioning System.","NAVD88","US",28,"093","Mississippi embayment aquifer system","Tallahatta Formation","Unconfined single aquifer",20100927,38,"ft",38,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-345125089400201","J0326  MARSHALL","Well",NA,"08030204",NA,NA,NA,NA,34.8569444,-89.6672222,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",340,"feet",10,"feet","Global Positioning System.","NAVD88","US",28,"093","Mississippi embayment aquifer system","Tallahatta Formation","Unconfined single aquifer",20100921,33,"ft",33,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-345216089400201","D0060  MARSHALL","Well",NA,"08030204",NA,NA,NA,NA,34.8735278,-89.6975833,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",390,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"093","Southeastern Coastal Plain aquifer system","Ripley Formation",NA,19830105,1689,"ft",1730,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-345352090044301","F0081  DESOTO","Well",NA,"08030204",NA,NA,NA,NA,34.9006167,-90.0792111,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",325,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"033","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19640414,424,"ft",424,"ft","NWIS"
"NARS_WQX","EPA National Aquatic Resources Survey (NARS)","NARS_WQX-OWW04440-0985","COLDWATER RIVER","River/Stream","STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""EASTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""East"";INDXVIS_EXTENT=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2004"";INDEXVIS_CHEM=""1"";SAMPBENT=""YES"";INDEX_SAMPTYPE=""REACHWIDE"";INDEXYR_BENT=""2004"";INDEXVIS_BENT=""1"";INDXVIS_BENT=""YES"";INDXVIS_PHAB=""YES"";INDEXYR_PHAB=""2004"";INDEXVIS_PHAB=""1"";EPAREGION=""REGION__4"";WESTEAST=""EAST"";RT_WSA=""S"";WSAREA=""44.3"";ECO3=""74"";ECO3_NM=""MISSISSIPPI VALLEY LOESS PLAINS"";ECOWSA9=""CPL"";ECOWSA3=""PLNLOW"";NAECO3=""8.3.6"";NAECO2=""8.3"";NAECO2_NM=""SOUTHEASTERN USA PLAINS"";NAECO1=""8"";ECOREPORT=""SOUTHEASTERN USA PLAINS"";HUC2=""08"";HUC4=""0803"";HUC6=""080302"";HUC8_NM=""COLDWATER"" See WSA publication EPA841-B-06-002 for description of description fields.","08030204",NA,NA,NA,NA,34.858474,-89.391517,NA,NA,NA,"GPS-Unspecified","WGS84",137,"m",NA,NA,"Other","NGVD29","US",28,"093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333900090123701","E0098  LEFLORE","Well",NA,"08030202",NA,NA,NA,NA,33.65,-90.2102778,24000,1,"seconds","Reported.","NAD83",136,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US",28,"083","Mississippi embayment aquifer system","Sparta Sand","Confined single aquifer",20110628,300,"ft",300,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333904090123801","E0105 LEFLORE (Money)","Well",NA,"08030202",NA,NA,NA,NA,33.6511111,-90.2105556,NA,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",129.45,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",28,"083","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20140410,28.5,"ft",28.5,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340031090030201","F0045  TALLAHATCHIE","Well",NA,"08030202",NA,NA,NA,NA,34.0079972,-90.0503444,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",205,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"135","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19800208,529,"ft",533,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334039089363401","B0015  MONTGOMERY","Well",NA,"08030205",NA,NA,NA,NA,33.6775,-89.6094444,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",252,"feet",5,"feet","Global Positioning System.","NAVD88","US",28,"097","Mississippi embayment aquifer system","Wilcox Aquifer, Upper","Unconfined single aquifer",20101001,28,"ft",28,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334406089381601","J0083  GRENADA","Well",NA,"08030205",NA,NA,NA,NA,33.735,-89.6377778,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",304,"feet",5,"feet","Global Positioning System.","NAVD88","US",28,"043","Mississippi embayment aquifer system","Wilcox Aquifer, Upper","Unconfined single aquifer",20100930,18,"ft",18,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334607089473801","H0088  GRENADA","Well",NA,"08030205",NA,NA,NA,NA,33.7790556,-89.8000694,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",197,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"043","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19720101,175,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334613089425201","J0082  GRENADA","Well",NA,"08030205",NA,NA,NA,NA,33.7702778,-89.7144444,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",245,"feet",5,"feet","Global Positioning System.","NAVD88","US",28,"043","Mississippi embayment aquifer system","Tallahatta Formation","Unconfined single aquifer",20100930,43,"ft",43,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335527089463601","K0019  YALOBUSHA","Well",NA,"08030205",NA,NA,NA,NA,33.9241667,-89.7766667,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",260,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",28,"161","Mississippi embayment aquifer system","Sparta Sand","Unconfined single aquifer",20100929,33,"ft",43,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335930089113701","E0010  CALHOUN","Well",NA,"08030205",NA,NA,NA,NA,33.9926833,-89.1931583,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",500,"feet",50,"feet","Interpolated from topographic map.","NGVD29","US",28,"013","Southeastern Coastal Plain aquifer system","Gordo Formation",NA,19680101,1960,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340134089182401","D0009  CALHOUN","Well",NA,"08030205",NA,NA,NA,NA,34.0261111,-89.3066667,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",293,"feet",5,"feet","Global Positioning System.","NAVD88","US",28,"013","Mississippi embayment aquifer system","Wilcox Aquifer, Upper","Unconfined single aquifer",20100928,18,"ft",18,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341359089062201","F0055  PONTOTOC","Well",NA,"08030205",NA,NA,NA,NA,34.2310333,-89.1017111,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",487,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",28,"115","Southeastern Coastal Plain aquifer system","Mc Shan Formation",NA,19740101,1383,"ft",NA,NA,"NWIS"
"NARS_WQX","EPA National Aquatic Resources Survey (NARS)","NARS_WQX-OWW04440-0473","COLES CREEK","River/Stream","XLON_DD=""-89.47888889"";XLAT_DD=""33.8575"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""EASTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""East"";INDXVIS_EXTENT=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2004"";INDEXVIS_CHEM=""1"";SAMPBENT=""YES"";INDEX_SAMPTYPE=""REACHWIDE"";INDEXYR_BENT=""2004"";INDEXVIS_BENT=""1"";INDXVIS_BENT=""YES"";INDXVIS_PHAB=""YES"";INDEXYR_PHAB=""2004"";INDEXVIS_PHAB=""1"";EPAREGION=""REGION__4"";WESTEAST=""EAST"";RT_WSA=""S"";WSAREA=""13.47"";ECO3=""65"";ECO3_NM=""SOUTHEASTERN PLAINS"";ECOWSA9=""CPL"";ECOWSA3=""PLNLOW"";NAECO3=""8.3.5"";NAECO2=""8.3"";NAECO2_NM=""SOUTHEASTERN USA PLAINS"";NAECO1=""8"";ECOREPORT=""SOUTHEASTERN USA PLAINS"";HUC2=""08"";HUC4=""0803"";HUC6=""080302"";HUC8_NM=""YALOBUSHA"" See WSA publication EPA841-B-06-002 for description of description fields.","08030205",NA,NA,NA,NA,33.857712,-89.478962,NA,NA,NA,"GPS-Unspecified","WGS84",76,"m",NA,NA,"Other","NGVD29","US",28,"013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-324959090255901","L0026  YAZOO","Well",NA,"08030206",NA,NA,NA,NA,32.8355111,-90.4344833,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",76,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",28,"163","Mississippi embayment aquifer system","Sparta Sand",NA,19740101,990,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333136090124801","L0062  LEFLORE","Well",NA,"08030206",NA,NA,NA,NA,33.5253278,-90.212825,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",130,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"083","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19540101,780,"ft",NA,NA,"NWIS"
"ARS","Agricultural Research Service","ARS-MSBL-MSBL101","MSBL101",NA,"This site is a predetermined location on Beasly La","08030207",NA,NA,NA,NA,33.4029472881,-90.670499013,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US",28,"133",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"ARS","Agricultural Research Service","ARS-MSBL-MSBL102","MSBL102",NA,"This site is a predetermined location on Beasly La","08030207",NA,NA,NA,NA,33.3983362496,-90.676390046,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US",28,"133",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"ARS","Agricultural Research Service","ARS-MSBL-MSBL103","MSBL103",NA,"This site is a predetermined location on Beasly La","08030207",NA,NA,NA,NA,33.3971296193,-90.684025399,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US",28,"133",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07288636","TOMMIE BAYOU AT PACE, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.7920562,-90.8526016,24000,1,"seconds","Interpolated from MAP.","NAD83",135,"feet",0.5,"feet","Global Positioning System.","NAVD88","US",28,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07288650","BOGUE PHALIA NR LELAND, MS","Stream",NA,"08030207",484,"sq mi",484,"sq mi",33.3966667,-90.8477778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",86.21,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US",28,"151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07288730","DEER CREEK AT SCOTT, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.5961111,-91.0780556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",28,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-0728875070","DEER CREEK EAST OF LELAND, MS","Stream",NA,"08030207",80,"sq mi",80,"sq mi",33.4011111,-90.8919444,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",107,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US",28,"151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07288770","DEER CREEK NR HOLLANDALE, MS","Stream",NA,"08030207",98,"sq mi",NA,NA,33.1498447,-90.8464885,NA,5,"seconds","Interpolated from MAP.","NAD83",93.57,"feet",10,"feet","Unknown.","NGVD29","US",28,"151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-324806090553601","G0028  SHARKEY","Well",NA,"08030207",NA,NA,NA,NA,32.8049639,-90.9253722,NA,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",105,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"125","Mississippi embayment aquifer system","Sparta Sand",NA,19760225,800,"ft",1152,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325427090524500","DEER CREEK AT ROLLING FORK, MS","Stream",NA,"08030207",NA,NA,NA,NA,32.9075,-90.8791667,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",28,"125",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325817090464201","C2027  SHARKEY (Anguilla)","Well",NA,"08030207",NA,NA,NA,NA,32.9713889,-90.7783333,NA,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",89.68,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",28,"125","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20100713,15.7,"ft",15.9,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333150090530400","UNNAMED TRIBUTARY CLEAR CREEK NEAR NAPANEE, MS","Stream: Ditch",NA,"08030207",0.85,"sq mi",0.85,"sq mi",33.5305556,-90.8844444,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",121,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US",28,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333251090323801","O2058  SUNFLOWER (Sunflower)","Well",NA,"08030207",NA,NA,NA,NA,33.5475,-90.5438889,NA,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",119.25,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",28,"133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20100714,41.45,"ft",44,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334348090432401","M0208  BOLIVAR","Well",NA,"08030207",NA,NA,NA,NA,33.7295528,-90.7232667,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",140,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"011","Mississippi embayment aquifer system","Sparta Sand",NA,19900426,744,"ft",828,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334420090444001","M0050  BOLIVAR","Well",NA,"08030207",NA,NA,NA,NA,33.7382139,-90.7451694,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",137,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"011","Mississippi embayment aquifer system","Sparta Sand",NA,19630101,785,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334956090402201","H0210  BOLIVAR (Merigold)","Well",NA,"08030207",NA,NA,NA,NA,33.8322222,-90.6727778,NA,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",140.35,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",28,"011","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20140410,49,"ft",49,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335308090362101","C0119  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.8855556,-90.6058333,24000,1,"seconds","Reported.","NAD83",143,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US",28,"133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20111028,236,"ft",300,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335853090543701","C0140  BOLIVAR","Well",NA,"08030207",NA,NA,NA,NA,33.9814971,-90.9103833,NA,5,"seconds","Interpolated from MAP.","NAD83",153,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",28,"011","Mississippi embayment aquifer system","Sparta Sand",NA,20000204,814,"ft",907,"ft","NWIS"
"NARS_WQX","EPA National Aquatic Resources Survey (NARS)","NARS_WQX-OWW04440-0773","BOGUE PHALIA","River/Stream","XLON_DD=""-90.78111111"";XLAT_DD=""33.233888889"";STRAHLER=""5"";ST_ORDER=""5th +"";FLOWSITE=""WADEABLE"";SITETYPE=""EASTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""East"";INDXVIS_EXTENT=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2004"";INDEXVIS_CHEM=""1"";SAMPBENT=""YES"";INDEX_SAMPTYPE=""REACHWIDE"";INDEXYR_BENT=""2004"";INDEXVIS_BENT=""1"";INDXVIS_BENT=""YES"";INDXVIS_PHAB=""YES"";INDEXYR_PHAB=""2004"";INDEXVIS_PHAB=""1"";EPAREGION=""REGION__4"";WESTEAST=""EAST"";RT_WSA=""T"";WSAREA=""1461.57"";ECO3=""73"";ECO3_NM=""MISSISSIPPI ALLUVIAL PLAIN"";ECOWSA9=""CPL"";ECOWSA3=""PLNLOW"";NAECO3=""8.5.2"";NAECO2=""8.5"";NAECO2_NM=""MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"";NAECO1=""8"";ECOREPORT=""SOUTHEAST COASTAL PLAINS"";HUC2=""08"";HUC4=""0803"";HUC6=""080302"";HUC8_NM=""BIG SUNFLOWER"" See WSA publication EPA841-B-06-002 for description of description fields.","08030207",NA,NA,NA,NA,33.23392,-90.781245,NA,NA,NA,"GPS-Unspecified","WGS84",26,"m",NA,NA,"Other","NGVD29","US",28,"151",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07288780","DEER CREEK AT CARY, MS","Stream",NA,"08030209",NA,NA,NA,NA,32.8175,-90.9213889,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",28,"125",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-323805090514700","DEER CREEK AT VALLEY PARK, MS","Stream",NA,"08030209",NA,NA,NA,NA,32.6347222,-90.8630556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US",28,"055",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
