"OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime"
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98600271","Sample-Routine","Water","Surface Water",1986-04-10,"13:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,3600,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1986-04-10 19:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98600272","Sample-Routine","Water","Surface Water",1986-07-16,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,3000,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1986-07-16 19:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98500458","Sample-Routine","Water","Surface Water",1985-01-23,"15:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Falling stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,490,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1985-01-23 21:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98500460","Sample-Routine","Water","Surface Water",1985-03-28,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Stable, high stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1800,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1985-03-28 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98700149","Sample-Routine","Water","Surface Water",1987-01-28,"15:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Rising stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,100,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1987-01-28 21:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98800045","Sample-Routine","Water","Surface Water",1987-12-15,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,2900,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1987-12-15 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97600867","Sample-Routine","Water","Surface Water",1976-07-07,"13:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07289000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1600,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1976-07-07 18:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97600873","Sample-Routine","Water","Surface Water",1976-09-08,"11:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07289000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,660,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1976-09-08 16:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98700378","Sample-Routine","Water","Surface Water",1987-08-13,"15:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Stable, low stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,6500,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1987-08-13 20:30:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97701215","Sample-Routine","Water","Surface Water",1977-01-04,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07289000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","Fecal Coliform",NA,NA,NA,NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Historical Lower Reporting Limit",5,"cfu/100ml",NA,"NWIS",1977-01-04 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.98400590","Sample-Routine","Water","Surface Water",1984-07-18,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1400,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1984-07-18 19:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.97701219","Sample-Routine","Water","Surface Water",1977-04-05,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-07289000",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,2400,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1977-04-05 17:00:00,NA
"USGS-MS","USGS Mississippi Water Science Center","nwisms.01.99000010","Sample-Routine","Water","Surface Water",1989-11-14,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07289000",NA,NA,"Falling stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1700,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1989-11-14 16:00:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98102802","Sample-Routine","Water","Surface Water",1980-12-05,"09:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,660,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1980-12-05 15:00:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98102807","Sample-Routine","Water","Surface Water",1981-03-24,"09:45:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,170,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1981-03-24 15:45:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98102803","Sample-Routine","Water","Surface Water",1980-12-17,"12:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,230,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1980-12-17 18:30:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98102812","Sample-Routine","Water","Surface Water",1981-06-03,"09:15:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,290,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1981-06-03 14:15:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98202728","Sample-Routine","Water","Surface Water",1981-12-03,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,660,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1981-12-03 17:00:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98202727","Sample-Routine","Water","Surface Water",1981-10-08,"08:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,120,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1981-10-08 13:30:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98202731","Sample-Routine","Water","Surface Water",1982-06-15,"15:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1000,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1982-06-15 20:30:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.98202732","Sample-Routine","Water","Surface Water",1982-08-04,"17:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS-District Water-Quality Lab, Little Rock, Arkansas","USGS-07265450",NA,NA,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,370,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1982-08-04 22:00:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703003","Sample-Routine","Water","Surface Water",1976-10-23,"10:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1200,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1976-10-23 15:30:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703014","Sample-Routine","Water","Surface Water",1977-05-18,"13:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,630,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1977-05-18 18:00:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703018","Sample-Routine","Water","Surface Water",1977-07-14,"09:15:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,800,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1977-07-14 14:15:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703020","Sample-Routine","Water","Surface Water",1977-08-10,"08:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","Fecal Coliform",NA,NA,NA,NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Historical Lower Reporting Limit",33,"cfu/100ml",NA,"NWIS",1977-08-10 13:45:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703006","Sample-Routine","Water","Surface Water",1976-12-21,"14:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,320,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1976-12-21 20:00:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703012","Sample-Routine","Water","Surface Water",1977-04-21,"08:45:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,1200,"cfu/100ml",NA,"Historical",NA,"Actual",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS",1977-04-21 14:45:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703010","Sample-Routine","Water","Surface Water",1977-02-24,"08:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,120,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1977-02-24 14:30:00,NA
"USGS-AR","USGS Arkansas Water Science Center","nwisar.01.97703011","Sample-Routine","Water","Surface Water",1977-03-23,"09:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U.S. Geological Survey-Water Resources Discipline","USGS-07265450",NA,NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Fecal Coliform",NA,160,"cfu/100ml",NA,"Historical",NA,"Estimated",NA,NA,NA,NA,NA,NA,"31625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"counts outside acceptable range",NA,NA,NA,NA,"NWIS",1977-03-23 15:30:00,NA
