"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343349089180601","Y0035  MARSHALL","Well",NA,"08030201",NA,NA,NA,NA,34.5638333,-89.3014167,NA,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",324,"feet",5,"feet","Global Positioning System.","NAVD88","US","28","093","Mississippi embayment aquifer system","Wilcox Aquifer, Upper","Unconfined single aquifer",20100924,33,"ft",33,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343706089111601","O0041  BENTON","Well",NA,"08030201",NA,NA,NA,NA,34.6181056,-89.1871528,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",420,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","009","Southeastern Coastal Plain aquifer system","Ripley Formation",NA,19950821,552,"ft",588,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344343089111501","L0043  BENTON","Well",NA,"08030201",NA,NA,NA,NA,34.7286111,-89.1877778,NA,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",359,"feet",10,"feet","Global Positioning System.","NAVD88","US","28","009","Mississippi embayment aquifer system","Wilcox Aquifer, Upper","Unconfined single aquifer",20100923,22,"ft",23,"ft","NWIS"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ606","SNOW LAKE","Lake","NEAR ASHLAND-","08030201",NA,NA,NA,NA,34.8185,-89.239694,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","009",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ612","CHEWALLA LAKE","Lake","NEAR POTTS CAMP-","08030201",NA,NA,NA,NA,34.732,-89.336277,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ613","LOWER LAKE","Lake","NEAR SARDIS-","08030201",NA,NA,NA,NA,34.4067222,-89.808833,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-07268000","LITTLE TALLAHATCHIE RIVER","River/Stream","AT ETTA AT HWY 30","08030201",NA,NA,NA,NA,34.48233333,-89.22433333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111F06","LITTLE SPRING CREEK","River/Stream","UPSTREAM OF  MALONE AT CALLICUTT ROAD BRIDGE","08030201",NA,NA,NA,NA,34.577168,-89.474856,24000,"40","ft","Interpolation-Map","WGS84",NA,NA,NA,NA,NA,NA,"US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112A21","OAKLIMETER CREEK","River/Stream","NEAR POTTS CAMP UPSTREAM OF HWY 349","08030201",NA,NA,NA,NA,34.640739,-89.30753,24000,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112B44","TIPPAH RIVER","River/Stream","NEAR GRAVESTOWN 300 M UPSTREAM OF CR 800","08030201",NA,NA,NA,NA,34.726047,-89.064278,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112B80","NORTH TIPPAH CREEK","River/Stream","100 M US OF CR 427","08030201",NA,NA,NA,NA,34.738774,-89.021825,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112C93","SAND CREEK","River/Stream","100 M UPSTREAM OF CR 108","08030201",NA,NA,NA,NA,34.389046,-88.998234,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-113A45","SOUTH TIPPAH CREEK","River/Stream","UPSTREAM OF CR 805","08030201",NA,NA,NA,NA,34.70914,-89.03217,24000,NA,NA,"Interpolation-Map","WGS84",NA,NA,NA,NA,NA,NA,"US","28","139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-113A46","MEDLOCK BRANCH","River/Stream","UPSTREAM OF CR 419","08030201",NA,NA,NA,NA,34.754277,-88.991115,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-113B66","NORTH TIPPAH CREEK","River/Stream","NEAR CR425","08030201",NA,NA,NA,NA,34.77309,-89.00271,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","139",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR01","SARDIS LAKE","Reservoir","NEAR SARDIS NEAR DAM","08030201",NA,NA,NA,NA,34.41513889,-89.78605556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR02","SARDIS LAKE","River/Stream","NEAR BURGESS NEAR CLEAR CREEK LANDING PUBLIC USE AREA","08030201",NA,NA,NA,NA,34.42033333,-89.71186111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR03","TOBY TUBBY CREEK (SARDIS LAKE)","River/Stream","NEAR COLLEGE HILL OFF UNNAMED RD OFF CR 102","08030201",NA,NA,NA,NA,34.45669444,-89.644,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR04","SARDIS LAKE","Reservoir","NEAR COLLEGE HILL NEAR HURRICANE LANDING PUBLIC USE AREA","08030201",NA,NA,NA,NA,34.49072222,-89.60502778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR05","SARDIS LAKE","Reservoir","NEAR ABBEVILLE BELOW HWY 7 AT UPPER END OF LAKE","08030201",NA,NA,NA,NA,34.53130556,-89.57530556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-48","MITCHELL CREEK","River/Stream","NEAR ETTA 275M UPSTREAM OF HWY 30","08030201",NA,NA,NA,NA,34.48463889,-89.20105556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-TB639","LYON CREEK","River/Stream","NEAR PONTOTOC 200M DOWNSTREAM OF HWY 76","08030201",NA,NA,NA,NA,34.28805556,-89.00816667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ018","GREASY CREEK","River/Stream","NEAR GLENVILLE 30 YARDS UPSTREAM OF CHILDRESS RD.","08030201",NA,NA,NA,NA,34.50833333,-89.71777778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ025","GRAHAM MILL CREEK","River/Stream","AT ABBEVILLE 100M UPSTREAM OF CR 215","08030201",NA,NA,NA,NA,34.50144444,-89.49058333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ026","LEE CREEK","River/Stream","AT ABBEVILLE 100M UPSTREAM OF CR 296","08030201",NA,NA,NA,NA,34.51208333,-89.48886111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ028","LOCKES CREEK","River/Stream","NEAR ETTA 200M UPSTREAM HWY 30","08030201",NA,NA,NA,NA,34.469,-89.13686111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ029","LITTLE TALLAHATCHIE RIVER","River/Stream","NEAR ETTA 100M UPSTREAM OF HWY 355","08030201",NA,NA,NA,NA,34.42986111,-89.18611111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ030","BERRY BRANCH","River/Stream","NEAR COLLEGE HILL 175 YARDS UPSTREAM OF HWY 314","08030201",NA,NA,NA,NA,34.4025,-89.579,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ031","HURRICANE CREEK","River/Stream","NEAR ABBEVILLE 200 YARDS UPSTREAM OF CR 129","08030201",NA,NA,NA,NA,34.457944,-89.543556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ032","PUSKUS CREEK","River/Stream","NEAR CAMBRIDGE 300M UPSTREAM OF HWY 30","08030201",NA,NA,NA,NA,34.40861111,-89.37613889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ033","CYPRESS CREEK","River/Stream","NEAR ETTA 150M UPSTREAM OF CR 244","08030201",NA,NA,NA,NA,34.47577778,-89.26297222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ034","LITTLE TALLAHATCHIE RIVER","River/Stream","AT ETTA 300M UPSTREAM OF HWY 30","08030201",NA,NA,NA,NA,34.48063889,-89.22194444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ037","LITTLE TALLAHATCHIE RIVER","River/Stream","NEAR KEOWNVILLE 100M UPSTREAM OF CR 242","08030201",NA,NA,NA,NA,34.57766667,-88.89361111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ039","HUDSON CREEK","River/Stream","NEAR OXFORD 350M DOWNSTREAM OF HWY 6","08030201",NA,NA,NA,NA,34.35619444,-89.67680556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ040","CANE CREEK","River/Stream","NEAR NEW ALBANY 150M UPSTREAM OF CR 137","08030201",NA,NA,NA,NA,34.52308333,-88.97511111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ057","LAPPATUBBY CREEK","River/Stream","NEAR INGOMAR 300M UPSTREAM OF CR 47","08030201",NA,NA,NA,NA,34.38322222,-89.09822222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ061","DUNCANS CREEK","River/Stream","AT HURRICANE 200M UPSTREAM OF CR 836 BRIDGE","08030201",NA,NA,NA,NA,34.33783333,-89.15188889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ064","DUNCANS CREEK","River/Stream","NEAR THAXTON 150 UPSTREAM OF HWY 346","08030201",NA,NA,NA,NA,34.32858333,-89.23655556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ119","MILL CREEK","River/Stream","NEAR CORNERSVILLE AT CR 18/BROADWAY RD","08030201",NA,NA,NA,NA,34.52547222,-89.24936111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ155","CLEAR CREEK","River/Stream","NEAR OXFORD AT HWY 6 BRIDGE","08030201",NA,NA,NA,NA,34.35526,-89.65841,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ156","HUDSON CREEK","River/Stream","NEAR OXFORD AT HWY 6 BRIDGE","08030201",NA,NA,NA,NA,34.35364,-89.67756,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
