"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR02","SARDIS LAKE","River/Stream","NEAR BURGESS NEAR CLEAR CREEK LANDING PUBLIC USE AREA","08030201",NA,NA,NA,NA,34.42033333,-89.71186111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR03","TOBY TUBBY CREEK (SARDIS LAKE)","River/Stream","NEAR COLLEGE HILL OFF UNNAMED RD OFF CR 102","08030201",NA,NA,NA,NA,34.45669444,-89.644,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR04","SARDIS LAKE","Reservoir","NEAR COLLEGE HILL NEAR HURRICANE LANDING PUBLIC USE AREA","08030201",NA,NA,NA,NA,34.49072222,-89.60502778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-249SAR05","SARDIS LAKE","Reservoir","NEAR ABBEVILLE BELOW HWY 7 AT UPPER END OF LAKE","08030201",NA,NA,NA,NA,34.53130556,-89.57530556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-48","MITCHELL CREEK","River/Stream","NEAR ETTA 275M UPSTREAM OF HWY 30","08030201",NA,NA,NA,NA,34.48463889,-89.20105556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-TB639","LYON CREEK","River/Stream","NEAR PONTOTOC 200M DOWNSTREAM OF HWY 76","08030201",NA,NA,NA,NA,34.28805556,-89.00816667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ018","GREASY CREEK","River/Stream","NEAR GLENVILLE 30 YARDS UPSTREAM OF CHILDRESS RD.","08030201",NA,NA,NA,NA,34.50833333,-89.71777778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ026","LEE CREEK","River/Stream","AT ABBEVILLE 100M UPSTREAM OF CR 296","08030201",NA,NA,NA,NA,34.51208333,-89.48886111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ028","LOCKES CREEK","River/Stream","NEAR ETTA 200M UPSTREAM HWY 30","08030201",NA,NA,NA,NA,34.469,-89.13686111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ029","LITTLE TALLAHATCHIE RIVER","River/Stream","NEAR ETTA 100M UPSTREAM OF HWY 355","08030201",NA,NA,NA,NA,34.42986111,-89.18611111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ030","BERRY BRANCH","River/Stream","NEAR COLLEGE HILL 175 YARDS UPSTREAM OF HWY 314","08030201",NA,NA,NA,NA,34.4025,-89.579,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ031","HURRICANE CREEK","River/Stream","NEAR ABBEVILLE 200 YARDS UPSTREAM OF CR 129","08030201",NA,NA,NA,NA,34.457944,-89.543556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ032","PUSKUS CREEK","River/Stream","NEAR CAMBRIDGE 300M UPSTREAM OF HWY 30","08030201",NA,NA,NA,NA,34.40861111,-89.37613889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ033","CYPRESS CREEK","River/Stream","NEAR ETTA 150M UPSTREAM OF CR 244","08030201",NA,NA,NA,NA,34.47577778,-89.26297222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ034","LITTLE TALLAHATCHIE RIVER","River/Stream","AT ETTA 300M UPSTREAM OF HWY 30","08030201",NA,NA,NA,NA,34.48063889,-89.22194444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ037","LITTLE TALLAHATCHIE RIVER","River/Stream","NEAR KEOWNVILLE 100M UPSTREAM OF CR 242","08030201",NA,NA,NA,NA,34.57766667,-88.89361111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ038","CLEAR CREEK","River/Stream","NEAR OXFORD 250 YARDS UPSTREAM OF HWY 6","08030201",NA,NA,NA,NA,34.35325,-89.6565,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ039","HUDSON CREEK","River/Stream","NEAR OXFORD 350M DOWNSTREAM OF HWY 6","08030201",NA,NA,NA,NA,34.35619444,-89.67680556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ040","CANE CREEK","River/Stream","NEAR NEW ALBANY 150M UPSTREAM OF CR 137","08030201",NA,NA,NA,NA,34.52308333,-88.97511111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ057","LAPPATUBBY CREEK","River/Stream","NEAR INGOMAR 300M UPSTREAM OF CR 47","08030201",NA,NA,NA,NA,34.38322222,-89.09822222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ061","DUNCANS CREEK","River/Stream","AT HURRICANE 200M UPSTREAM OF CR 836 BRIDGE","08030201",NA,NA,NA,NA,34.33783333,-89.15188889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ064","DUNCANS CREEK","River/Stream","NEAR THAXTON 150 UPSTREAM OF HWY 346","08030201",NA,NA,NA,NA,34.32858333,-89.23655556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ119","MILL CREEK","River/Stream","NEAR CORNERSVILLE AT CR 18/BROADWAY RD","08030201",NA,NA,NA,NA,34.52547222,-89.24936111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ155","CLEAR CREEK","River/Stream","NEAR OXFORD AT HWY 6 BRIDGE","08030201",NA,NA,NA,NA,34.35526,-89.65841,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ156","HUDSON CREEK","River/Stream","NEAR OXFORD AT HWY 6 BRIDGE","08030201",NA,NA,NA,NA,34.35364,-89.67756,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ221","CHERRY CREEK","River/Stream","NEAR ECRU 250M UPSTREAM OF CR 20/BRASSFIELD RD","08030201",NA,NA,NA,NA,34.33863889,-89.01958333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","115",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ391","BLACKWATER CREEK","River/Stream","NEAR LAWS HILL 400M UPSTREAM OF BLACKWATER RD","08030201",NA,NA,NA,NA,34.57036111,-89.61363889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ392","NELSON CREEK","River/Stream","NEAR GLENVILLE 200M UPSTREAM OF RIALES RD","08030201",NA,NA,NA,NA,34.48913889,-89.75919444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ393","HOKE CREEK","River/Stream","NEAR GLENVILLE 150M UPSTREAM OF HOKE RD","08030201",NA,NA,NA,NA,34.49983333,-89.742,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ407","LITTLE TALLAHATCHIE RIVER","River/Stream","AT NEW ALBANY 275M UPSTREAM OF CR 86","08030201",NA,NA,NA,NA,34.46530556,-89.05391667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ408","JASPER CREEK","River/Stream","AT NEW ALBANY 75M UPSTREAM OF SAM T BARKLEY RD","08030201",NA,NA,NA,NA,34.51916,-89.00227,1e+05,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ409","JASPER CREEK","River/Stream","NEAR NEW ALBANY 275M UPSTREAM OF CR 81","08030201",NA,NA,NA,NA,34.59661111,-89.01086111,1e+05,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ410","LITTLE TALLAHATCHIE RIVER","River/Stream","NEAR NEW ALBANY 300M DOWNSTREAM OF HWY 15","08030201",NA,NA,NA,NA,34.50613889,-88.99516667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","145",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ606","SNOW LAKE","Lake","NEAR ASHLAND NEAR DAM","08030201",NA,NA,NA,NA,34.8185,-89.23969444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","009",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ612","CHEWALLA LAKE","Lake","NEAR POTTS CAMP NEAR BOAT LAUNCH","08030201",NA,NA,NA,NA,34.732,-89.33627778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ613","LOWER LAKE","Lake","NEAR SARDIS ABOVE WEIR","08030201",NA,NA,NA,NA,34.40672222,-89.80883333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"ARS","Agricultural Research Service","ARS-MSGC-MSGC04","MSGC04",NA,"This site consists of one tipping bucket rain gage in the Goodwin Creek Experimental Watershed (MSGC), located in Panola County, MS approximately 4 miles SE of Batesville.","08030203",NA,NA,NA,NA,34.2577423921,-89.873702526,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"ARS","Agricultural Research Service","ARS-MSGC-MSGC_WQ_2-13","MSGC_WQ_2-13",NA,"This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 140m upstream of MSGC03 flume","08030203",NA,NA,NA,NA,34.2598326828,-89.873467291,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"ARS","Agricultural Research Service","ARS-MSGC-MSGC_WQ_2-15","MSGC_WQ_2-15",NA,"This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 350m downstream of MSGC05 flume","08030203",NA,NA,NA,NA,34.2646828572,-89.860306501,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"ARS","Agricultural Research Service","ARS-MSGC-MSGC_WQ_2-5","MSGC_WQ_2-5",NA,"This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 715m upstream of MSGC01 flume","08030203",NA,NA,NA,NA,34.2366283623,-89.909307596,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"ARS","Agricultural Research Service","ARS-MSGC-MSGC_WQ_2-9","MSGC_WQ_2-9",NA,"This site is a bridge crossing over goodwin creek where access to thalweg pool is available for water quality grab sampling.  A datum has been establised at this site for tape-down water depth measurements.  Site is located approximately 20m upstream of MSGC02 flume","08030203",NA,NA,NA,NA,34.2512870183,-89.898073835,NA,NA,NA,NA,"NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07274000","YOCONA RIVER NR OXFORD, MS","Stream",NA,"08030203",262,"sq mi",262,"sq mi",34.2733333,-89.5213889,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",267,"feet",10,"feet","Reported method of determination.","NGVD29","US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112G38","TAYLOR CREEK","River/Stream","UPSTREAM OF CUTTOFF ROAD","08030203",NA,NA,NA,NA,34.266937,-89.580542,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112G39","MORRIS CREEK","River/Stream","UPSTREAM OF MS-328","08030203",NA,NA,NA,NA,34.270926,-89.538297,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END01","ENID LAKE","Reservoir","NEAR ENID NEAR DAM","08030203",NA,NA,NA,NA,34.14772222,-89.89097222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END02","ENID LAKE","Reservoir","NEAR ENID NEAR PLUM POINT RECREATION AREA","08030203",NA,NA,NA,NA,34.14719444,-89.85355556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END03","ENID LAKE","Reservoir","NEAR SHUFORD NEAR WATER VALLEY LANDING RECREATION AREA","08030203",NA,NA,NA,NA,34.15147222,-89.78697222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END04","ENID LAKE","Reservoir","NEAR WATER VALLEY NEAR BYNUM CREEK RECREATION AREA","08030203",NA,NA,NA,NA,34.16816667,-89.73033333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-A0710016","FOURMILE BRANCH","River/Stream","NEAR OXFORD 700M DOWNSTREAM OF HWY 334","08030203",NA,NA,NA,NA,34.3235,-89.47780556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
