#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
38710	Organics, Pesticide	Bentazon, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		25057-89-0	Bentazon	ug/l
38711	Organics, Pesticide	Bentazon, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter	Not checked					Dissolved		25057-89-0	Bentazon	ug/l
38715	Organics, Pesticide	Sulprofos, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		35400-43-2	Sulprofos	ug/l
38716	Organics, Pesticide	Sulprofos, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		35400-43-2	Sulprofos	ug/l
38736	Organics, Pesticide	Carbendazim, water, filtered, recoverable, micrograms per liter	Not checked					Dissolved		10605-21-7	 	ug/l
38740	Organics, Pesticide	Chlorpyrifos-methyl, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		5598-13-0	Chlorpyrifos-methyl	ug/l
38746	Organics, Pesticide	2,4-DB, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter	Not checked					Dissolved		94-82-6	2,4-DB	ug/l
38760	Organics, Pesticide	1,2-Dibromo-3-chloropropane, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		96-12-8	1,2-Dibromo-3-chloropropane	ug/l
38775	Organics, Pesticide	Dichlorvos, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		62-73-7	Dichlorvos	ug/l
38787	Organics, Pesticide	Ethalfluralin, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		55283-68-6	Ethalfluralin	ug/l
38789	Organics, Pesticide	Ethalfluralin, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		55283-68-6	Ethalfluralin	ug/l
38792	Organics, Pesticide	Etridiazole, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		2593-15-9	Etridiazole	ug/l
38801	Organics, Pesticide	Fenthion, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		55-38-9	Fenthion	ug/l
38802	Organics, Pesticide	Fenthion, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		55-38-9	Fenthion	ug/l
38810	Organics, Pesticide	Fluometuron, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		2164-17-2	Fluometuron	ug/l
38811	Organics, Pesticide	Fluometuron, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter	Not checked					Dissolved		2164-17-2	Fluometuron	ug/l
38817	Organics, Pesticide	Hexazinone, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		51235-04-2	Hexazinone	ug/l
38855	Organics, Pesticide	Naled, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		300-76-5	Naled	ug/l
38856	Organics, Pesticide	Naled, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		300-76-5	Naled	ug/l
38857	Organics, Pesticide	Naled, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		300-76-5	Naled	ug/l
38865	Organics, Pesticide	Oxamyl, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		23135-22-0	Oxamyl	ug/l
38866	Organics, Pesticide	Oxamyl, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter	Not checked					Dissolved		23135-22-0	Oxamyl	ug/l
38871	Organics, Pesticide	Phorate, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		298-02-2	Phorate	ug/l
38872	Organics, Pesticide	Profluralin, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		26399-36-0	Profluralin	ug/l
38877	Organics, Pesticide	Tetrachlorvinphos, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		22248-79-9	Phosphoric acid, (1Z)-2-chloro-1-(2,4,5-trichlorophenyl)ethenyl dimethyl ester	ug/l
38884	Organics, Pesticide	Terbacil, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		5902-51-2	Terbacil	ug/l
38887	Organics, Pesticide	Terbutryn, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		886-50-0	Terbutryn	ug/l
38888	Organics, Pesticide	Terbutryn, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		886-50-0	Terbutryn	ug/l
38890	Organics, Pesticide	Terbutryn, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		886-50-0	Terbutryn	ug/kg
38892	Organics, Pesticide	Triadimefon, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		43121-43-3	Triadimefon	ug/l
38897	Organics, Pesticide	Trichloronate, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		327-98-0	Trichloronate	ug/l
38902	Organics, Pesticide	Tricyclazole, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		41814-78-2	Tricyclazole	ug/l
38926	Organics, Pesticide	Endothal, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		145-73-3	Endothall	ug/l
38928	Organics, Pesticide	Ethylene thiourea, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		96-45-7	Ethylene thiourea	ug/l
38929	Organics, Pesticide	Fenamiphos, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		22224-92-6	Fenamiphos	ug/l
38930	Organics, Pesticide	Picloram, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		1918-02-1	Picloram	ug/kg
38931	Organics, Pesticide	Dicamba, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		1918-00-9	Dicamba	ug/kg
38932	Organics, Pesticide	Chlorpyrifos, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		2921-88-2	Chlorpyrifos	ug/l
38933	Organics, Pesticide	Chlorpyrifos, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		2921-88-2	Chlorpyrifos	ug/l
38934	Organics, Pesticide	Chlorpyrifos, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		2921-88-2	Chlorpyrifos	ug/kg
39005	Organics, Pesticide	Coumaphos, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		56-72-4	Coumaphos	ug/l
39009	Organics, Pesticide	Dimethoate, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		60-51-5	Dimethoate	ug/l
39011	Organics, Pesticide	Disulfoton, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		298-04-4	Disulfoton	ug/l
39023	Organics, Pesticide	Phorate, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		298-02-2	Phorate	ug/l
39024	Organics, Pesticide	Propazine, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		139-40-2	Propazine	ug/l
39025	Organics, Pesticide	Simazine, water, unfiltered, coulson conductivity, recoverable, micrograms per liter	Not checked					Recoverable		122-34-9	Simazine	ug/l
39030	Organics, Pesticide	Trifluralin, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		1582-09-8	Trifluralin	ug/l
39032	Organics, Pesticide	Pentachlorophenol, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		87-86-5	Pentachlorophenol	ug/l
39034	Organics, Pesticide	p,p'-Ethyl-DDD, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-56-0	Ethylan	ug/l
39040	Organics, Pesticide	Tribufos, water, unfiltered, recoverable, micrograms per liter	Not checked					Recoverable		78-48-8	Tribufos	ug/l
39046	Organics, Pesticide	Simazine, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		122-34-9	Simazine	ug/kg
39050	Organics, Pesticide	Tribufos, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		78-48-8	Tribufos	ug/kg
39051	Organics, Pesticide	Methomyl, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		16752-77-5	Methomyl	ug/l
39052	Organics, Pesticide	Propham, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		122-42-9	Propham	ug/l
39053	Organics, Pesticide	Aldicarb, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		116-06-3	Aldicarb	ug/l
39054	Organics, Pesticide	Simetryn, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		1014-70-6	Simetryn	ug/l
39055	Organics, Pesticide	Simazine, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		122-34-9	Simazine	ug/l
39056	Organics, Pesticide	Prometon, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		1610-18-0	Prometon	ug/l
39057	Organics, Pesticide	Prometryn, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		7287-19-6	Prometryn	ug/l
39061	Organics, Pesticide	Pentachlorophenol, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		87-86-5	Pentachlorophenol	ug/kg
39062	Organics, Pesticide	cis-Chlordane, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		5103-71-9	cis-Chlordane	ug/l
39065	Organics, Pesticide	trans-Chlordane, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		5103-74-2	trans-Chlordane	ug/l
39068	Organics, Pesticide	cis-Nonachlor, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		5103-73-1	cis-Nonachlor	ug/l
39071	Organics, Pesticide	trans-Nonachlor, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		39765-80-5	trans-Nonachlor	ug/l
39076	Organics, Pesticide	alpha-HCH, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		319-84-6	.alpha.-Hexachlorocyclohexane	ug/kg
39080	Organics, Pesticide	Propyzamide, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		23950-58-5	Pronamide	ug/l
39082	Organics, Pesticide	1,2-Dibromoethene, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		540-49-8	Ethene, 1,2-dibromo-	ug/l
39300	Organics, Pesticide	p,p'-DDT, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		50-29-3	p,p'-DDT	ug/l
39301	Organics, Pesticide	p,p'-DDT, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		50-29-3	p,p'-DDT	ug/kg
39305	Organics, Pesticide	o,p'-DDT, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		789-02-6	o,p'-DDT	ug/l
39306	Organics, Pesticide	o,p'-DDT, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		789-02-6	o,p'-DDT	ug/kg
39310	Organics, Pesticide	p,p'-DDD, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-54-8	p,p'-DDD	ug/l
39311	Organics, Pesticide	p,p'-DDD, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		72-54-8	p,p'-DDD	ug/kg
39315	Organics, Pesticide	o,p'-DDD, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		53-19-0	o,p'-DDD	ug/l
39316	Organics, Pesticide	o,p'-DDD, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		53-19-0	o,p'-DDD	ug/kg
39320	Organics, Pesticide	p,p'-DDE, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-55-9	p,p'-DDE	ug/l
39321	Organics, Pesticide	p,p'-DDE, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		72-55-9	p,p'-DDE	ug/kg
39327	Organics, Pesticide	o,p'-DDE, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		3424-82-6	o,p'-DDE	ug/l
39328	Organics, Pesticide	o,p'-DDE, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		3424-82-6	o,p'-DDE	ug/kg
39330	Organics, Pesticide	Aldrin, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		309-00-2	Aldrin	ug/l
39331	Organics, Pesticide	Aldrin, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		309-00-2	Aldrin	ug/l
39332	Organics, Pesticide	Aldrin, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		309-00-2	Aldrin	ug/l
39333	Organics, Pesticide	Aldrin, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		309-00-2	Aldrin	ug/kg
39337	Organics, Pesticide	alpha-HCH, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		319-84-6	.alpha.-Hexachlorocyclohexane	ug/l
39338	Organics, Pesticide	beta-HCH, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		319-85-7	.beta.-Hexachlorocyclohexane	ug/l
39340	Organics, Pesticide	Lindane, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		58-89-9	Lindane	ug/l
39341	Organics, Pesticide	Lindane, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		58-89-9	Lindane	ug/l
39342	Organics, Pesticide	Lindane, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		58-89-9	Lindane	ug/l
39343	Organics, Pesticide	Lindane, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		58-89-9	Lindane	ug/kg
39348	Organics, Pesticide	cis-Chlordane, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		5103-71-9	cis-Chlordane	ug/l
39350	Organics, Pesticide	Chlordane (technical), water, unfiltered, recoverable, micrograms per liter	Not agree					Recoverable		12789-03-6	Chlordane, technical	ug/l
39351	Organics, Pesticide	Chlordane (technical), bed sediment, recoverable, dry weight, micrograms per kilogram	Not agree			Dry		Bed Sediment		12789-03-6	Chlordane, technical	ug/kg
39352	Organics, Pesticide	Chlordane (technical), water, filtered, recoverable, micrograms per liter	Not agree					Dissolved		12789-03-6	Chlordane, technical	ug/l
39353	Organics, Pesticide	Chlordane, suspended sediment, recoverable, micrograms per liter	Not agree					Suspended		57-74-9	Chlordane, technical, and/or chlordane metabolites	ug/l
39356	Organics, Pesticide	Metolachlor, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		51218-45-2	Metolachlor	ug/l
39357	Organics, Pesticide	Ronnel, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		299-84-3	Ronnel	ug/l
39360	Organics, Pesticide	p,p'-DDD, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-54-8	p,p'-DDD	ug/l
39361	Organics, Pesticide	p,p'-DDD, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		72-54-8	p,p'-DDD	ug/l
39362	Organics, Pesticide	p,p'-DDD, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		72-54-8	p,p'-DDD	ug/l
39363	Organics, Pesticide	p,p'-DDD, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		72-54-8	p,p'-DDD	ug/kg
39365	Organics, Pesticide	p,p'-DDE, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-55-9	p,p'-DDE	ug/l
39366	Organics, Pesticide	p,p'-DDE, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		72-55-9	p,p'-DDE	ug/l
39367	Organics, Pesticide	p,p'-DDE, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		72-55-9	p,p'-DDE	ug/l
39368	Organics, Pesticide	p,p'-DDE, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		72-55-9	p,p'-DDE	ug/kg
39370	Organics, Pesticide	p,p'-DDT, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		50-29-3	p,p'-DDT	ug/l
39371	Organics, Pesticide	p,p'-DDT, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		50-29-3	p,p'-DDT	ug/l
39372	Organics, Pesticide	p,p'-DDT, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		50-29-3	p,p'-DDT	ug/l
39373	Organics, Pesticide	p,p'-DDT, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		50-29-3	p,p'-DDT	ug/kg
39380	Organics, Pesticide	Dieldrin, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		60-57-1	Dieldrin	ug/l
39381	Organics, Pesticide	Dieldrin, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		60-57-1	Dieldrin	ug/l
39382	Organics, Pesticide	Dieldrin, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		60-57-1	Dieldrin	ug/l
39383	Organics, Pesticide	Dieldrin, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		60-57-1	Dieldrin	ug/kg
39388	Organics, Pesticide	alpha-Endosulfan, water, unfiltered, recoverable, micrograms per liter	Not agree					Recoverable		959-98-8	.alpha.-Endosulfan	ug/l
39389	Organics, Pesticide	alpha-Endosulfan, bed sediment, recoverable, dry weight, micrograms per kilogram	Not agree			Dry		Bed Sediment		959-98-8	.alpha.-Endosulfan	ug/kg
39390	Organics, Pesticide	Endrin, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-20-8	Endrin	ug/l
39391	Organics, Pesticide	Endrin, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		72-20-8	Endrin	ug/l
39392	Organics, Pesticide	Endrin, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		72-20-8	Endrin	ug/l
39393	Organics, Pesticide	Endrin, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		72-20-8	Endrin	ug/kg
39398	Organics, Pesticide	Ethion, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		563-12-2	Ethion	ug/l
39399	Organics, Pesticide	Ethion, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		563-12-2	Ethion	ug/kg
39400	Organics, Pesticide	Toxaphene, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		8001-35-2	Toxaphene	ug/l
39401	Organics, Pesticide	Toxaphene, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		8001-35-2	Toxaphene	ug/l
39402	Organics, Pesticide	Toxaphene, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		8001-35-2	Toxaphene	ug/l
39403	Organics, Pesticide	Toxaphene, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		8001-35-2	Toxaphene	ug/kg
39410	Organics, Pesticide	Heptachlor, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		76-44-8	Heptachlor	ug/l
39411	Organics, Pesticide	Heptachlor, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		76-44-8	Heptachlor	ug/l
39412	Organics, Pesticide	Heptachlor, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		76-44-8	Heptachlor	ug/l
39413	Organics, Pesticide	Heptachlor, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		76-44-8	Heptachlor	ug/kg
39415	Organics, Pesticide	Metolachlor, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		51218-45-2	Metolachlor	ug/l
39420	Organics, Pesticide	Heptachlor epoxide, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		1024-57-3	Heptachlor epoxide	ug/l
39421	Organics, Pesticide	Heptachlor epoxide, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		1024-57-3	Heptachlor epoxide	ug/l
39422	Organics, Pesticide	Heptachlor epoxide, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		1024-57-3	Heptachlor epoxide	ug/l
39423	Organics, Pesticide	Heptachlor epoxide, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		1024-57-3	Heptachlor epoxide	ug/kg
39430	Organics, Pesticide	Isodrin, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		465-73-6	Isodrin	ug/l
39431	Organics, Pesticide	Isodrin, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		465-73-6	Isodrin	ug/l
39432	Organics, Pesticide	Isodrin, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		465-73-6	Isodrin	ug/l
39433	Organics, Pesticide	Isodrin, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		465-73-6	Isodrin	ug/kg
39460	Organics, Pesticide	Chlorobenzilate, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		510-15-6	Chlorobenzilate	ug/l
39461	Organics, Pesticide	Chlorobenzilate, bed sediment, dry weight, recoverable, micrograms per kilogram	Agree			Dry		Bed Sediment		510-15-6	Chlorobenzilate	ug/kg
39470	Organics, Pesticide	Dilan, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		8027-00-7	Bulan mixt. with 2-nitro-1,1-bis(p-chlorophenyl)propane	ug/l
39480	Organics, Pesticide	p,p'-Methoxychlor, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		72-43-5	Methoxychlor	ug/l
39481	Organics, Pesticide	p,p'-Methoxychlor, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		72-43-5	Methoxychlor	ug/kg
39530	Organics, Pesticide	Malathion, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		121-75-5	Malathion	ug/l
39531	Organics, Pesticide	Malathion, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		121-75-5	Malathion	ug/kg
39532	Organics, Pesticide	Malathion, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		121-75-5	Malathion	ug/l
39533	Organics, Pesticide	Malathion, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		121-75-5	Malathion	ug/l
39540	Organics, Pesticide	Parathion, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		56-38-2	Parathion	ug/l
39541	Organics, Pesticide	Parathion, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		56-38-2	Parathion	ug/kg
39542	Organics, Pesticide	Parathion, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		56-38-2	Parathion	ug/l
39543	Organics, Pesticide	Parathion, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		56-38-2	Parathion	ug/l
39550	Organics, Pesticide	Chlorothion, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		500-28-7	Chlorthion	ug/l
39560	Organics, Pesticide	Demeton, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		8065-48-3	Demeton	ug/l
39570	Organics, Pesticide	Diazinon, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		333-41-5	Diazinon	ug/l
39571	Organics, Pesticide	Diazinon, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		333-41-5	Diazinon	ug/kg
39572	Organics, Pesticide	Diazinon, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		333-41-5	Diazinon	ug/l
39573	Organics, Pesticide	Diazinon, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		333-41-5	Diazinon	ug/l
39580	Organics, Pesticide	Azinphos-methyl, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		86-50-0	Azinphos-methyl	ug/l
39590	Organics, Pesticide	HEPT, water, unfiltered, recoverable, micrograms per liter	USGS use and no use by EPA					Recoverable		 	 	ug/l
39600	Organics, Pesticide	Methyl parathion, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		298-00-0	Methyl parathion	ug/l
39601	Organics, Pesticide	Methyl parathion, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		298-00-0	Methyl parathion	ug/kg
39602	Organics, Pesticide	Methyl parathion, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		298-00-0	Methyl parathion	ug/l
39603	Organics, Pesticide	Methyl parathion, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		298-00-0	Methyl parathion	ug/l
39610	Organics, Pesticide	Mevinphos, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		7786-34-7	Mevinphos	ug/l
39620	Organics, Pesticide	Tetraethyl pyrophosphate (TEPP), water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		107-49-3	Tetraethyl pyrophosphate	ug/l
39630	Organics, Pesticide	Atrazine, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		1912-24-9	Atrazine	ug/l
39631	Organics, Pesticide	Atrazine, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		1912-24-9	Atrazine	ug/kg
39632	Organics, Pesticide	Atrazine, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		1912-24-9	Atrazine	ug/l
39640	Organics, Pesticide	Captan, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		133-06-2	Captan	ug/l
39650	Organics, Pesticide	Diuron, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		330-54-1	Diuron	ug/l
39700	Organics, Pesticide	Hexachlorobenzene, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		118-74-1	Hexachlorobenzene	ug/l
39701	Organics, Pesticide	Hexachlorobenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		118-74-1	Hexachlorobenzene	ug/kg
39720	Organics, Pesticide	Picloram, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		1918-02-1	Picloram	ug/l
39730	Organics, Pesticide	2,4-D, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		94-75-7	2,4-D	ug/l
39731	Organics, Pesticide	2,4-D, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		94-75-7	2,4-D	ug/kg
39732	Organics, Pesticide	2,4-D, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		94-75-7	2,4-D	ug/l
39733	Organics, Pesticide	2,4-D, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		94-75-7	2,4-D	ug/l
39740	Organics, Pesticide	2,4,5-T, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		93-76-5	2,4,5-T	ug/l
39741	Organics, Pesticide	2,4,5-T, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		93-76-5	2,4,5-T	ug/kg
39742	Organics, Pesticide	2,4,5-T, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		93-76-5	2,4,5-T	ug/l
39743	Organics, Pesticide	2,4,5-T, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		93-76-5	2,4,5-T	ug/l
39750	Organics, Pesticide	Carbaryl, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		63-25-2	Carbaryl	ug/l
39755	Organics, Pesticide	Mirex, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		2385-85-5	Mirex	ug/l
39756	Organics, Pesticide	Mirex, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		2385-85-5	Mirex	ug/l
39757	Organics, Pesticide	Mirex, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		2385-85-5	Mirex	ug/l
39758	Organics, Pesticide	Mirex, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		2385-85-5	Mirex	ug/kg
39760	Organics, Pesticide	Silvex, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		93-72-1	Silvex	ug/l
39761	Organics, Pesticide	Silvex, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		93-72-1	Silvex	ug/kg
39762	Organics, Pesticide	Silvex, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		93-72-1	Silvex	ug/l
39763	Organics, Pesticide	Silvex, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		93-72-1	Silvex	ug/l
