#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
31685	Microbiological	Fecal coliforms, EC medium, 44.5 degrees Celsius, 24 hours, Standard Methods 9221E.1, water, most probable number per 100 milliliters	USGS use and no use by EPA		24 Hour				44.5 deg C	 	Fecal coliforms	MPN/100 ml
31686	Microbiological	Total coliforms, water, most probable number per 100 milliliters	USGS use and no use by EPA					Total		 	Total coliforms	MPN/100 ml
31687	Microbiological	Fecal coliforms, water, most probable number per 100 milliliters	USGS use and no use by EPA							 	Fecal coliforms	MPN/100 ml
31688	Microbiological	Fecal streptococci, water, most probably number per 100 milliliters	USGS use and no use by EPA							 	 	MPN/100 ml
31689	Microbiological	Escherichia coli, water, most probable number per 100 milliliters	USGS use and no use by EPA							68583-22-2	Escherichia coli	MPN/100 ml
31691	Microbiological	Escherichia coli, water, colonies per 100 milliliters	USGS use and no use by EPA							68583-22-2	Escherichia coli	cfu/100ml
31692	Microbiological	Heterotrophic plate count, water, colony forming units per milliliter	USGS use and no use by EPA							 	 	cfu/mL
31693	Microbiological	Escherichia coli, water, m-ColiBlue method, colonies per 100 milliliters	Not checked							68583-22-2	Escherichia coli	cfu/100ml
31694	Microbiological	Total coliforms, water, m-ColiBlue method, colonies per 100 milliliters	Not checked					Total		 	Total coliforms	cfu/100ml
31695	Microbiological	Iron-related bacteria (IRB), water, biotester, colony forming units per milliliter	Not checked					Total		 	 	cfu/mL
31696	Microbiological	Iron-related bacteria (IRB)reaction pattern signature, biotester, water, code	Not checked					Total		 	 	code
31697	Microbiological	Sulfate-reducing bacteria (SRB), water, biotester, colony forming units per milliliter	Not checked					Total		 	 	cfu/mL
31698	Microbiological	Sulfate-reducing bacteria (SRB) reaction pattern signature, water, biotester, code	Not checked					Total		 	 	code
31699	Microbiological	Slime-forming bacteria (SFB) reaction pattern signature, water, biotester, code	Not checked					Total		 	 	code
31700	Microbiological	Slime-forming bacteria (SFB), water, biotester, colony forming units per milliliter	Not checked					Total		 	 	cfu/mL
31701	Microbiological	Giardia, water, PCR method, vortexed, detection/no detection	Not checked							 	Giardia	None
31702	Microbiological	Giardia, sediment, PCR method, vortexed, detection/no detection	Not checked							 	Giardia	None
31703	Microbiological	Cryptosporidium, water, PCR method, vortexed, detection/no detection	Not checked							 	Cryptosporidium	None
31704	Microbiological	Cryptosporidium, sediment, PCR method, vortexed, detection/no detection	Not checked							 	Cryptosporidium	None
31705	Microbiological	Legionella, water, PCR method, centrifuged, detection/no detection	Not checked							 	Legionella	None
31706	Microbiological	Legionella, sediment, PCR method, centrifuged, detection/no detection	Not checked							 	Legionella	None
31707	Microbiological	Avian influenza, H5 and H7, water, centrifuged, RT-PCR method, detection/no detection	Not checked							 	 	None
31708	Microbiological	Avian influenza, H5 and H7, sediment, centrifuged, RT-PCR method, detection/no detection	Not checked							 	 	None
31709	Microbiological	Avian influenza, H5 and H7, fecal swab, centrifuged, RT-PCR method, detection/no detection	Not checked							 	 	None
31711	Microbiological	Campylobacter, water, PCR method, colony forming units per 100 milliliters	Not checked							 	 	cfu/100ml
31712	Microbiological	Campylobacter, sediment, PCR method, wet weight, colony forming units per gram	Not checked							 	 	CFU/g
31713	Microbiological	Human enterovirus, water, recoverable, copies per liter (cp/L)	Not checked					Recoverable		 	 	cp/L
31714	Microbiological	Human norovirus genogroup IA, water, recoverable, copies per liter (cp/L)	Not checked					Recoverable		 	 	cp/L
31715	Microbiological	Total culturable virus, water, most probable number per liter	Not checked					Total		 	 	MPN/L
31716	Microbiological	Enterococcus species, water, calibrator cell equivalents per 100 milliiters (CCE/100 mL)	Not checked					Total		 	Enterococci	CCE/100 mL
31717	Microbiological	Nitrate-reducing bacteria, borehole cuttings, wet sieved, wet weight, most probable number per gram	Not checked			Wet		Total		 	 	MPN/g
31718	Microbiological	Denitrifying bacteria, borehole cuttings, wet sieved, wet weight, most probable number per gram	Not checked			Wet		Total		 	 	MPN/g
31719	Microbiological	Enterococci, fluorogenic substrate presence or absence method, water, presence or absence in 100 milliliters	Not checked					Total		 	Enterococci	PrsAbs0.1L
31732	Microbiological	Aerobic endospores, water, colony forming units per 100 milliliters	Not checked					Total		 	 	cfu/100ml
31734	Microbiological	Shigella ipaH gene marker, water, 0.4 micro filter method, copies per 100 milliliter (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31735	Microbiological	Enterococcus faecium enterococcol surface protein (esp gene), water, 0.4 micro filter method, copies per 100 milliliter (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31736	Microbiological	Shigella ipaH gene marker, solids, DNA-based, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31737	Microbiological	Enterococcus faecium enterococcol surface protein (esp gene), solids, DNA-based, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31738	Microbiological	Human hepatitis A virus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31739	Microbiological	Rotavirus A (NSP3) virus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31740	Microbiological	Mycobacterium avium subspecies paratuberculosis, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31741	Microbiological	Rotavirus C (VP6) virus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31742	Microbiological	Human Bacteroides bacteria, water, quantitative polymerase chain reaction (qPCR) method, copy numbers per 100 milliliters (cn/100 mL)	Not checked					Recoverable		 	 	cn/100 mL
31743	Microbiological	Human Lachnospiraceae bacteria, water, quantitative polymerase chain reaction (qPCR) method, copy numbers per 100 milliliters (cn/100 mL)	Not checked					Recoverable		 	 	cn/100 mL
31744	Microbiological	Bacteroidales species bacteria, water, quantitative polymerase chain reaction (qPCR) method, copy numbers per 100 milliliters (cn/100 mL)	Not checked					Recoverable		 	 	cn/100 mL
31745	Microbiological	Enterococci, water, quantitative polymerase chain reaction (qPCR) method, copy numbers per 100 milliliters (cn/100 mL)	Not checked					Recoverable		 	Enterococci	cn/100 mL
31746	Microbiological	Ruminant Bacteroides, water, quantitative polymerase chain reaction (qPCR) method, copy numbers per 100 milliliters (cn/100 mL)	Not checked					Recoverable		 	 	cn/100 mL
31747	Microbiological	Enterococci, water, concentrated, mEI MF method, colony forming units per liter	Not checked					Total		 	Enterococci	cfu/l
31750	Microbiological	Escherichia coli, water, concentrated, defined substrate test method (DSTM), most probable number per liter	Not checked					Total		68583-22-2	Escherichia coli	MPN/L
31751	Microbiological	Bacteria, total plate count, TPC agar, 35 degrees Celsius, 24 hours, water, colonies per milliliter	Agree		24 Hour			Total	35 deg C	 	Bacteria mix, unspecified	col/mL
31754	Microbiological	Coliphage, E. coli, water, concentrated, CN13 host, plaque forming units per liter	Not checked					Total		 	Coliphage	pfu/l
31755	Microbiological	Coliphage, E. coli, water, concentrated, Famp host, plaque forming units per liter	Not checked					Total		 	Coliphage	pfu/l
31756	Microbiological	Total coliforms, water, concentrated, defined substrate test method (DSTM), most probable number per liter	Not checked					Total		 	Total coliforms	MPN/L
31761	Microbiological	Human adenovirus group A, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31762	Microbiological	Human adenovirus group B, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31763	Microbiological	Human adenovirus groups C, D, F, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31764	Microbiological	Human enterovirus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31765	Microbiological	Norovirus genogroup I, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31766	Microbiological	Norovirus genogroup II, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31767	Microbiological	Human polyomavirus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31768	Microbiological	Human-associated HF183 Bacteroides, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31769	Microbiological	Bovine viral diarrhea virus type 1, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31770	Microbiological	Bovine viral diarrhea virus type 2, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31771	Microbiological	Bovine rotavirus group A, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31772	Microbiological	Bovine coronavirus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31773	Microbiological	Bovine adenovirus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31774	Microbiological	Bovine enterovirus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31775	Microbiological	Bovine polyomavirus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31776	Microbiological	Bovine Bacteroides, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31777	Microbiological	Bovine-associated M3 bacteria, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31778	Microbiological	Enterococcus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	Enterococci	cp/L
31779	Microbiological	Pepper mild mottle virus, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31780	Microbiological	Enterohemorrhagic E. coli, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31781	Microbiological	Salmonella, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	Salmonella	cp/L
31782	Microbiological	Campylobacter jejuni, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	Campylobacter jejuni	cp/L
31783	Microbiological	Cryptosporidium parvum, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	Cryptosporidium parvum	cp/L
31784	Microbiological	Giardia lamblia, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	Giardia lamblia	cp/L
31785	Microbiological	Human norovirus genogroup IB (GIB), water, recoverable, copies per liter (cp/L)	Not checked					Recoverable		 	 	cp/L
31786	Microbiological	Human norovirus genogroup II (GII), water, recoverable, copies per liter (cp/L)	Not checked					Recoverable		 	 	cp/L
31787	Microbiological	Anabaena, water, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	Anabaena	cp/100 mL
31788	Microbiological	Cyanobacteria, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	Cyanobacteria	cp/g
31789	Microbiological	Microcystis, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31790	Microbiological	Microcystis mcyE toxin gene, solids, DNA based, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31791	Microbiological	Anabaena mcyE toxin gene, solids, DNA based, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31792	Microbiological	Planktothrix mcyE toxin gene, solids, DNA based, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31793	Microbiological	Planktothrix, water, recoverable, copies per 100 milliliters (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31794	Microbiological	Planktothrix, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31795	Microbiological	Anatoxin-a gene anaC, water, DNA based, recoverable, copies per 100 milliliters (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31796	Microbiological	Anatoxin-a gene anaC, solids, DNA based, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31797	Microbiological	Saxitoxin gene sxtA, water, DNA based, recoverable, copies per 100 milliliters (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31798	Microbiological	Saxitoxin gene sxtA, solids, DNA based, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31799	Microbiological	Anabaena, solids, dry weight, recoverable, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	Anabaena	cp/g
31800	Microbiological	Human adenovirus, water, recoverable, copies per liter (cp/L)	Not checked					Recoverable		 	 	cp/L
31801	Microbiological	Bacteroides general marker AllBac, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31802	Microbiological	Bacteroides general marker GenBac, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31803	Microbiological	Bacteroides human marker qHF183, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31804	Microbiological	Bacteroides bovine marker BoBac, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31805	Microbiological	Bacteroides dog marker BacCan, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31806	Microbiological	Bacteroides bovine marker CowM2, water, 0.4 micron filter method, recoverable, copies per 100 milliliter (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31807	Microbiological	Bacteroides bovine marker CowM2, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31808	Microbiological	Bacteroides ruminant marker Rum2Bac, water, 0.4 micron filter method, recoverable, copies per 100 milliliter (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31809	Microbiological	Bacteroides ruminant marker Rum2Bac, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31810	Microbiological	Catellicoccus avian marker GFD, water, 0.4 micron filter method, recoverable, copies per 100 milliliter (cp/100 mL)	Not checked					Recoverable		 	 	cp/100 mL
31811	Microbiological	Catellicoccus avian marker GFD, solids, recoverable, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31812	Microbiological	Escherichia coli Shiga toxin 1 (stx1) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31813	Microbiological	Escherichia coli Shiga toxin 2 (stx2) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31815	Microbiological	Escherichia coli intimin (eaeA) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31816	Microbiological	Escherichia coli O157 surface protein, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31817	Microbiological	Staphylococcus aureus 48 kD protein (femA) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31819	Microbiological	Staphylococcus aureus penicillin binding protein 2A (mecA) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31820	Microbiological	Salmonella species invasion determinant A (invA) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31821	Microbiological	Salmonella species plasmid of virulence (spvC) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31822	Microbiological	Escherichia coli 16S rRNA gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31823	Microbiological	Enterococcus species enterococcal surface protein (esp) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31824	Microbiological	Enterococcus faecalis D-alanine ligase-replated protein (ddl) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31825	Microbiological	Enterococcus faecium D-alanine ligase-related protein (ddl) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31826	Microbiological	Staphylococcus, water, Baird Parker membrane filtration (0.45 micron) method, colony forming units in 100 milliliters	Not checked					Total		 	 	cfu/100ml
31827	Microbiological	Shigella sonnei invasion plasmid antigen H (ipaH) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31828	Microbiological	Enterococcus species acquired high-level of vancomycin resistance (vanA) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31829	Microbiological	Enterococcus species acquired intermediate level of vancomycin resistance (vanB) gene, water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31830	Microbiological	Escherichia coli Shiga toxin 1 (stx1) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31831	Microbiological	Escherichia coli Shiga toxin 2 (stx2) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31832	Microbiological	Escherichia coli intimin (eaeA) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31833	Microbiological	Escherichia coli O157 surface protein, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31834	Microbiological	Staphylococcus aureus 48 kD protein (femA) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31835	Microbiological	Staphylococcus aureus penicillin binding protein 2A (mecA) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31836	Microbiological	Salmonella species invasion determinant A (invA) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31837	Microbiological	Salmonella species plasmid of virulence (spvC) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31838	Microbiological	Escherichia coli 16S rRNA gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31839	Microbiological	Enterococcus species enterococcal surface protein (esp) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31840	Microbiological	Enterococcus faecalis D-alanine ligase-replated protein (ddl) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31841	Microbiological	Enterococcus faecium D-alanine ligase-related protein (ddl) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31842	Microbiological	Shigella sonnei invasion plasmid antigen H (ipaH) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31843	Microbiological	Enterococcus species acquired high-level of vancomycin resistance (vanA) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31844	Microbiological	Enterococcus species acquired intermediate level of vancomycin resistance (vanB) gene, water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31845	Microbiological	Salmonella, RV enrichment (0.45 micron filter), water, presence or absence in 500 milliliters	Not checked					Total		 	 	PrsAbs0.5L
31846	Microbiological	Salmonella, RV enrichment (0.45 micron filter), water, presence or absence in 100 milliliters	Not checked					Total		 	 	PrsAbs0.1L
31847	Microbiological	Heterotrophic plate count (HPC) at 35 degrees Celsius incubation, water, R2A membrane filtration (0.45 micron) method, colony forming units in 100 milliliters	Not checked					Total		 	 	cfu/100ml
31848	Microbiological	Heterotrophic plate count (HPC) at 44.5 degrees celsius incubation, water, R2A membrane filtration (0.45 micron) method, colony forming units in 100 milliliters	Not checked					Total		 	 	cfu/100ml
31849	Microbiological	Bacteria, denitrifying, water, most probable number	Not checked					Total		 	 	MPN
31850	Microbiological	Heterotrophic plate count (HPC) at 23 degrees celsius incubation, water, R2A membrane filtration (0.45 micron) method, colony forming units in 100 milliliters	Not checked					Total		 	 	cfu/100ml
31854	Microbiological	Bacteria, nitrifying, water, most probable number	Agree							 	Bacteria, nitrifiers	MPN
31855	Microbiological	Bacteria, sulfate reducing, water, most probable number	Agree							 	 	MPN
31863	Microbiological	Cylindrospermopsin gene cyrA, water, recoverable, DNA based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31864	Microbiological	Cylindrospermopsin gene cyrA, water, recoverable, RNA based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31865	Microbiological	Cylindrospermopsin gene cyrA, solids, recoverable, DNA based, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31866	Microbiological	Anatoxin-a gene anaC, water, recoverable, RNA based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31867	Microbiological	Saxitoxin gene sxtA, water, recoverable, RNA based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31868	Microbiological	Cyanobacteria-specific geosmin gene geoA, water, recoverable, DNA-based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31869	Microbiological	Cyanobacteria-specific methyl-isoborneol (MIB) gene mic, water, recoverable, DNA-based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31870	Microbiological	Actinomycetes-specific geosmin gene geoA, water, recoverable, DNA-based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31871	Microbiological	Actinomycetes-specific methyl-isoborneol (MIB) gene mic, water, recoverable, DNA-based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31872	Microbiological	Microcystin/nodularin genes mcyE/ndaF, water, recoverable, DNA based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31873	Microbiological	Microcystin/nodularin genes mcyE/ndaF, water, recoverable, RNA based, copies per 100 milliliters (cp/100 mL)	Not checked					Total		 	 	cp/100 mL
31874	Microbiological	Microcystin/nodularin genes mcyE/ndaF, solids, recoverable, DNA-based, dry weight, copies per gram (cp/g)	Not checked			Dry		Recoverable		 	 	cp/g
31875	Microbiological	Human-associated M2 Bacteroidales-like, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31876	Microbiological	Bovine-associated M2 Bacteroidales-like, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31877	Microbiological	Cryptosporidium spp. (pan-Crypto), water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31878	Microbiological	Enterohemorrhagic E. coli Shiga toxin-1 gene, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31879	Microbiological	Enterohemorrhagic E. coli Shiga toxin-2 gene, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31880	Microbiological	Salmonella TTR gene, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31881	Microbiological	Cryptosporidium hominis, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
31882	Microbiological	Cryptosporidium bovis, water, quantitative polymerase chain reaction (qPCR) method, copies per liter	Not checked					Recoverable		 	 	cp/L
32335	Microbiological	Cyanobacterial abundance from a phycocyanin sensor (PC), water, in situ, regression computed, cells per milliliter	Not checked					Total		 	 	cells/mL
32336	Microbiological	Phycoerythrin fluorescence (fPE), water, in situ, micrograms per liter as phycoerythrin	Not checked					Total		18097-67-1	 	ug/l
32337	Microbiological	Phycoerythrin, water, in situ, regression computed, micrograms per liter	Not checked					Total		18097-67-1	 	ug/l
32338	Microbiological	Phycoerythrin fluorescence (fPE), water, in situ, cells per milliliter	Not checked					Total		18097-67-1	 	cells/mL
32339	Microbiological	Cyanobacterial abundance from a phycoerythrin sensor (PE), water, in situ, regression computed, cells per milliliter	Not checked					Total		 	 	cells/mL
